Date,Revenue,COGS,Actual_Profit,n_orders,n_items,n_returned_items,total_refunds,year,month,day,day_of_year,day_of_week,quarter,is_weekend,is_holiday,is_promo,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source,yoy_growth_ref,Revenue_ref,COGS_ref,revenue_mape_day
2012-11-30,3078698.97,2407808.3909,670890.5791,182,1041,19,36802.59,2012,11,30,335,4,4,0,0,0,,,,,,,1.039405393049242,3184691.98,2466641.44,0.03328202873798796
2012-12-01,2872292.92,2384239.7485,488053.1715,178,926,31,134375.95,2012,12,1,336,5,4,1,0,0,,,,,,,1.039405393049242,3064822.76,2435991.34,0.0628192411361497
2012-12-02,1724412.6,1464812.226,259600.374,60,321,21,41096.74,2012,12,2,337,6,4,1,0,0,,,,,,,1.039405393049242,1765509.34,1464812.23,0.023277554566774473
2012-12-03,2213120.7,1742691.639,470429.061,82,425,8,25538.55,2012,12,3,338,0,4,0,0,0,,,,,,,1.039405393049242,2315389.05,1807129.65,0.04416897022122465
2012-12-04,2308399.62,1855024.8264000001,453374.7936,103,510,18,61195.549999999996,2012,12,4,339,1,4,0,0,0,,,,,,,1.039405393049242,2382954.42,1864688.02,0.03128670837103121
2012-12-05,2132855.76,1766392.4734,366463.2866,88,412,12,38832.38,2012,12,5,340,2,4,0,0,0,,,,,,,1.039405393049242,2286277.45,1849992.69,0.06710545563925341
2012-12-06,2484374.19,2149142.0584,335232.1316,81,442,34,190698.21,2012,12,6,341,3,4,0,0,0,,,,,,,1.039405393049242,2733678.5,2184618.1,0.09119737745312774
2012-12-07,1976870.83,1611596.286,365274.544,96,525,28,62533.170000000006,2012,12,7,342,4,4,0,0,0,,,,,,,1.039405393049242,2065198.04,1633326.72,0.042769365595562915
2012-12-08,1930935.43,1654182.9218,276752.5082,106,637,23,73163.40000000001,2012,12,8,343,5,4,1,0,0,,,,,,,1.039405393049242,2087384.34,1719369.91,0.07494973829304484
2012-12-09,2248026.56,1818808.1549,429218.4051,124,632,35,104646.23,2012,12,9,344,6,4,1,0,0,,,,,,,1.039405393049242,2430122.78,1883727.02,0.07493292993204226
2012-12-10,2349177.48,1947524.183,401653.297,143,766,34,111037.61,2012,12,10,345,0,4,0,0,0,,,,,,,1.039405393049242,2542389.69,2015472.58,0.07599630015806112
2012-12-11,3237485.5,2825773.6573,411711.8427,185,944,31,242939.81,2012,12,11,346,1,4,0,0,0,,,,,,,1.039405393049242,3699430.17,3001083.16,0.12486914167108064
2012-12-12,4287390.23,3497558.5362,789831.6938,193,1018,18,34397.63,2012,12,12,347,2,4,0,0,0,,,,,,,1.039405393049242,4386420.92,3545221.89,0.02257665003111454
2012-12-13,2231934.42,1793936.5288,437997.8912,132,737,8,37029.24,2012,12,13,348,3,4,0,0,0,,,,,,,1.039405393049242,2326824.81,1839144.84,0.04078106335818214
2012-12-14,2575496.58,2095924.2091,479572.3709,148,828,20,78061.03,2012,12,14,349,4,4,0,0,0,,,,,,,1.039405393049242,2659317.57,2101555.8,0.03151973684737463
2012-12-15,2975969.36,2474697.9408,501271.4192,191,1089,22,169840.92,2012,12,15,350,5,4,1,0,0,,,,,,,1.039405393049242,3385542.75,2693057.28,0.12097717271477376
2012-12-16,3325811.08,2672497.8298,653313.2502,199,1175,29,104475.16,2012,12,16,351,6,4,1,0,0,,,,,,,1.039405393049242,3484853.43,2706611.68,0.0456381748026631
2012-12-17,4032411.16,3267312.3513,765098.8087,251,1400,16,60567.53999999999,2012,12,17,352,0,4,0,0,0,,,,,,,1.039405393049242,4281691.85,3433745.61,0.05822013791113891
2012-12-18,4114105.09,3289382.1199,824722.9701,254,1421,26,63381.55,2012,12,18,353,1,4,0,0,0,,,,,,,1.039405393049242,4394537.67,3473710.24,0.06381389831162833
2012-12-19,3591766.43,2959966.8793,631799.5507,255,1408,27,130829.56,2012,12,19,354,2,4,0,0,0,,,,,,,1.039405393049242,3785472.73,3004383.53,0.05117096696137072
2012-12-20,3667557.57,3022617.9986,644939.5714,225,1234,36,103668.32,2012,12,20,355,3,4,0,0,0,,,,,,,1.039405393049242,3905985.95,3132486.67,0.06104179150977242
2012-12-21,3817466.65,3111131.5741,706335.0759,245,1319,25,69088.36,2012,12,21,356,4,4,0,0,0,,,,,,,1.039405393049242,3966203.09,3174444.37,0.037500964177807634
2012-12-22,2996473.21,2450054.4954,546418.7146,209,1199,25,75866.12,2012,12,22,357,5,4,1,0,0,,,,,,,1.039405393049242,3225123.87,2559516.54,0.07089670636433575
2012-12-23,2009933.85,1755721.895,254211.955,163,871,16,120502.42000000001,2012,12,23,358,6,4,1,0,0,,,,,,,1.039405393049242,2151580.15,1770780.57,0.0658336153547428
2012-12-24,3115235.6,2542709.5331,572526.0669,251,1310,30,99040.77,2012,12,24,359,0,4,0,0,0,,,,,,,1.039405393049242,3297376.6,2599138.83,0.05523815508365044
2012-12-25,4639534.48,3680960.9102,958573.5698,328,1901,18,44145.97,2012,12,25,360,1,4,0,0,0,,,,,,,1.039405393049242,4917024.98,3856446.89,0.05643463295970483
2012-12-26,3140593.44,2576783.0443,563810.3957,247,1349,22,36165.68,2012,12,26,361,2,4,0,0,0,,,,,,,1.039405393049242,3285221.25,2658633.45,0.044023765522641756
2012-12-27,4546040.4,3652268.9108,893771.4892,287,1818,24,96447.53,2012,12,27,362,3,4,0,0,0,,,,,,,1.039405393049242,4994041.71,3924374.73,0.08970716225756144
2012-12-28,8224317.34,6427622.2117,1796695.1283,538,3214,23,22485.04,2012,12,28,363,4,4,0,1,0,,,,,,,1.039405393049242,8573663.31,6682336.48,0.04074640645061681
2012-12-29,7641120.1,6194080.1157,1447039.9843,449,2606,42,112906.42,2012,12,29,364,5,4,1,1,0,,,,,,,1.039405393049242,7842913.37,6260959.87,0.025729376378410832
2012-12-30,6215187.01,5008341.7226,1206845.2874,340,2034,30,63983.79,2012,12,30,365,6,4,1,0,0,,,,,,,1.039405393049242,6511908.92,5180121.12,0.04556604117859808
2012-12-31,5437362.81,4360629.2608,1076733.5492,334,1910,33,43837.780000000006,2012,12,31,366,0,4,0,0,0,,,,,,,1.039405393049242,5573749.22,4432224.44,0.024469419885381954
2013-01-01,5052447.57,4045793.3427999998,1006654.2272,277,1531,24,95662.8,2013,1,1,1,1,1,0,1,0,9760.0,7253.0,39093.0,0.00514,102.9,organic_search,1.039405393049242,5304546.99,4156070.2,0.047525155395032125
2013-01-02,1480710.37,1195435.2595,285275.1105,46,294,37,81196.83,2013,1,2,2,2,1,0,0,0,10456.0,8151.0,47611.0,0.00406,120.5,organic_search,1.039405393049242,1606940.44,1237497.84,0.07855304830090644
2013-01-03,2063753.68,1832133.0199,231620.6601,81,408,56,217926.33000000002,2013,1,3,3,3,1,0,0,0,10076.0,7458.0,36963.0,0.00401,263.6,direct,1.039405393049242,2281680.01,1832133.02,0.0955113464836815
2013-01-04,2157340.13,1875097.7117,282242.4183,80,455,49,146016.89,2013,1,4,4,4,1,0,0,0,9973.0,8063.0,53078.0,0.00562,151.8,direct,1.039405393049242,2376895.46,1940747.07,0.0923706295438
2013-01-05,2410403.0,1954778.8722,455624.1278,76,456,40,59026.649999999994,2013,1,5,5,5,1,1,0,0,10223.0,7882.0,36790.0,0.00525,168.6,referral,1.039405393049242,2509462.77,1977027.71,0.03947449278157652
2013-01-06,2430753.11,1995007.2456,435745.8644,89,462,33,72996.19,2013,1,6,6,6,1,1,0,0,9545.0,6992.0,47160.0,0.00438,263.6,social_media,1.039405393049242,2603356.52,2060481.76,0.06630033523030497
2013-01-07,2863890.98,2452517.3925,411373.5875,113,572,56,184209.41,2013,1,7,7,0,1,0,0,0,10203.0,7354.0,32749.0,0.00443,252.1,organic_search,1.039405393049242,3048100.39,2452517.39,0.06043416765548203
2013-01-08,2286833.93,1973182.1369,313651.7931,90,447,54,162866.49,2013,1,8,8,1,1,0,0,0,9456.0,7459.0,31482.0,0.0044,192.4,paid_search,1.039405393049242,2449700.42,1973182.14,0.06648424789836128
2013-01-09,1813104.16,1543464.2193,269639.9407,72,365,50,112647.98000000001,2013,1,9,9,2,1,0,0,0,9162.0,7108.0,46717.0,0.00409,312.8,organic_search,1.039405393049242,2049715.7,1654806.5,0.11543627245476046
2013-01-10,2472412.92,1876863.9952,595548.9248,74,377,43,59423.94,2013,1,10,10,3,1,0,0,0,9887.0,7878.0,38472.0,0.00544,285.4,organic_search,1.039405393049242,2794331.46,2122153.07,0.11520413544640837
2013-01-11,2241959.33,1782486.8891,459472.4409,77,415,34,76804.06,2013,1,11,11,4,1,0,0,0,9412.0,7368.0,46916.0,0.00356,238.2,social_media,1.039405393049242,2343077.25,1805692.13,0.043156033374486445
2013-01-12,2641014.09,2220903.429,420110.661,90,441,58,147899.59,2013,1,12,12,5,1,1,0,0,8730.0,6136.0,33336.0,0.00386,193.3,paid_search,1.039405393049242,2814596.53,2241879.07,0.06167222838152222
2013-01-13,2410904.35,1942165.8577999999,468738.4922,103,530,36,101111.9,2013,1,13,13,6,1,1,0,0,8818.0,6863.0,35427.0,0.00372,308.8,paid_search,1.039405393049242,2919719.62,2279740.92,0.1742685381550438
2013-01-14,2830207.82,2394361.6441,435846.1759,118,613,38,159730.47,2013,1,14,14,0,1,0,0,0,8230.0,6203.0,35402.0,0.004,301.5,paid_search,1.039405393049242,3077677.28,2477490.97,0.08040786524570243
2013-01-15,2443296.95,2075791.7557,367505.1943,113,523,25,69365.42000000001,2013,1,15,15,1,1,0,0,0,8102.0,6179.0,39490.0,0.00445,314.0,direct,1.039405393049242,2536405.93,2094291.34,0.03670902157211089
2013-01-16,1677790.56,1436514.579,241275.981,75,384,52,159948.72999999998,2013,1,16,16,2,1,0,0,0,9373.0,7503.0,37034.0,0.00446,284.4,paid_search,1.039405393049242,1849789.43,1445623.48,0.09298294563181707
2013-01-17,1917814.9,1720560.1627,197254.7373,81,405,65,205183.93,2013,1,17,17,3,1,0,0,0,9819.0,7503.0,48840.0,0.00495,162.5,social_media,1.039405393049242,2173214.95,1763012.0,0.11752176194075982
2013-01-18,1903585.51,1540494.4903,363091.0197,91,458,24,94014.15,2013,1,18,18,4,1,0,0,0,10041.0,7821.0,35761.0,0.00509,182.0,email_campaign,1.039405393049242,2099249.56,1615535.57,0.09320666476643208
2013-01-19,2197461.31,1998019.0367,199442.2733,93,502,59,233747.98,2013,1,19,19,5,1,1,0,0,8746.0,6138.0,33440.0,0.00546,223.1,organic_search,1.039405393049242,2477132.79,2033637.15,0.11290128697541482
2013-01-20,2280880.85,1869165.7412,411715.1088,111,570,25,49755.07,2013,1,20,20,6,1,1,0,0,10270.0,8030.0,35184.0,0.00501,283.9,email_campaign,1.039405393049242,2522776.58,2018671.04,0.09588472158719659
2013-01-21,3847770.49,3141087.6905,706682.7995,140,803,35,119988.13999999998,2013,1,21,21,0,1,0,0,0,10339.0,8283.0,40661.0,0.00429,152.6,paid_search,1.039405393049242,4100379.42,3250868.59,0.061606233015382685
2013-01-22,3111050.98,2633272.7525,477778.2275,123,651,30,240377.34,2013,1,22,22,1,1,0,0,0,10100.0,7469.0,39597.0,0.00504,250.0,email_campaign,1.039405393049242,3538734.12,2801650.02,0.12085766420903081
2013-01-23,2554052.36,2176416.4784,377635.8816,108,544,27,83578.0,2013,1,23,23,2,1,0,0,0,9307.0,7261.0,39117.0,0.00451,243.9,referral,1.039405393049242,2836455.88,2322088.98,0.0995621056513666
2013-01-24,2370127.3,2062279.3887,307847.9113,106,550,32,82274.73,2013,1,24,24,3,1,0,0,0,9698.0,7034.0,36976.0,0.00503,144.4,organic_search,1.039405393049242,2522924.71,2102458.71,0.06056360278781373
2013-01-25,2539069.86,2198567.9306,340501.9294,118,597,39,186405.88,2013,1,25,25,4,1,0,0,0,10600.0,7868.0,42453.0,0.00385,195.6,email_campaign,1.039405393049242,2823082.71,2273250.41,0.10060380058790416
2013-01-26,2166520.06,1774256.8491,392263.2109,101,518,15,39063.71,2013,1,26,26,5,1,1,0,0,10226.0,8004.0,42655.0,0.00566,245.5,organic_search,1.039405393049242,2312290.79,1869897.73,0.06304169468235436
2013-01-27,3722162.17,2954589.992,767572.178,147,869,10,9859.79,2013,1,27,27,6,1,1,0,0,8604.0,6327.0,44601.0,0.00554,222.6,referral,1.039405393049242,3818881.29,3023842.24,0.0253265583963727
2013-01-28,4768958.56,3908641.2405,860317.3195,198,1119,14,80172.85,2013,1,28,28,0,1,0,1,0,9701.0,7636.0,51697.0,0.00447,258.0,direct,1.039405393049242,5008712.77,4035190.91,0.04786743041765599
2013-01-29,4571525.54,3979436.6938,592088.8462,208,1002,31,222469.08,2013,1,29,29,1,1,0,1,0,8638.0,6928.0,42663.0,0.00329,299.3,email_campaign,1.039405393049242,4833870.43,4015854.7,0.0542722221869732
2013-01-30,4027848.07,3246091.4481,781756.6219,177,915,17,80234.24,2013,1,30,30,2,1,0,0,0,8596.0,6245.0,30451.0,0.00394,173.9,paid_search,1.039405393049242,4296295.37,3414688.28,0.06248343674750655
2013-01-31,3146126.88,2580168.1624,565958.7176,159,750,14,46028.600000000006,2013,1,31,31,3,1,0,0,1,8915.0,6530.0,47230.0,0.00344,109.4,paid_search,1.039405393049242,3378679.46,2731823.14,0.06882942959022223
2013-02-01,3842589.52,3222716.5953,619872.9247,158,776,34,104236.94,2013,2,1,32,4,1,0,0,1,15758.0,11220.0,63433.0,0.00409,116.7,organic_search,1.039405393049242,4073777.92,3289266.58,0.05675036895482018
2013-02-02,2188404.78,1875292.5737,313112.2063,77,378,19,80455.49,2013,2,2,33,5,1,1,0,1,15027.0,12295.0,56597.0,0.0039,208.2,email_campaign,1.039405393049242,2351969.75,1915236.16,0.06954382385232642
2013-02-03,2510490.96,2276284.7693,234206.1907,99,514,26,129036.72,2013,2,3,34,6,1,1,0,1,14372.0,10507.0,72606.0,0.0043,215.7,social_media,1.039405393049242,2743224.75,2293960.05,0.08483949045735317
2013-02-04,3369597.93,2948739.4435,420858.4865,146,704,16,85275.22,2013,2,4,35,0,1,0,0,1,15623.0,12726.0,62972.0,0.00524,194.6,organic_search,1.039405393049242,3599084.22,2986552.92,0.06376241176151194
2013-02-05,3433222.69,2971461.4901,461761.1999,129,656,13,37955.8,2013,2,5,36,1,1,0,0,1,14177.0,11064.0,62917.0,0.00429,138.2,social_media,1.039405393049242,3829186.14,3181079.49,0.10340668630958749
2013-02-06,1997862.64,1718623.4727,279239.1673,82,398,20,29175.109999999997,2013,2,6,37,2,1,0,0,1,14103.0,10525.0,66736.0,0.00367,286.6,referral,1.039405393049242,2313071.08,1919077.04,0.13627269941051712
2013-02-07,2498836.59,2190242.4306,308594.1594,96,483,21,122515.85,2013,2,7,38,3,1,0,0,1,14761.0,10967.0,66344.0,0.005,190.5,paid_search,1.039405393049242,2839296.13,2338660.54,0.11990983835842443
2013-02-08,2469143.22,2136088.4043,333054.8157,100,532,21,100022.35,2013,2,8,39,4,1,0,0,1,14467.0,10993.0,59452.0,0.00549,227.1,social_media,1.039405393049242,2648161.4,2136088.4,0.06760093248092798
2013-02-09,2715838.18,2317498.8528,398339.3272,119,591,18,96896.94,2013,2,9,40,5,1,1,0,1,14578.0,10995.0,47223.0,0.00548,237.0,social_media,1.039405393049242,2957587.36,2354253.06,0.08173864389250017
2013-02-10,3099974.45,2777236.182,322738.268,135,724,28,97274.7,2013,2,10,41,6,1,1,0,1,16602.0,12760.0,61322.0,0.00387,199.5,organic_search,1.039405393049242,3380985.73,2832001.18,0.08311519256249561
2013-02-11,3732337.61,3242175.9560000002,490161.654,181,884,31,120215.06,2013,2,11,42,0,1,0,0,1,15063.0,11080.0,60064.0,0.00526,223.3,paid_search,1.039405393049242,4189315.44,3426089.62,0.10908174295894035
2013-02-12,3671162.38,3211304.4392,459857.9408,158,813,37,106913.77,2013,2,12,43,1,1,0,0,1,15368.0,11408.0,65858.0,0.00363,162.4,social_media,1.039405393049242,3967295.55,3276616.25,0.0746435868636003
2013-02-13,2906215.72,2589498.7379,316716.9821,115,598,19,110371.16,2013,2,13,44,2,1,0,0,1,13346.0,9812.0,50414.0,0.0047,193.8,social_media,1.039405393049242,3156812.35,2628245.52,0.07938280842065253
2013-02-14,3029159.15,2692681.2354,336477.9146,139,658,27,120334.61000000002,2013,2,14,45,3,1,0,0,1,17180.0,13040.0,85934.0,0.00387,254.4,paid_search,1.039405393049242,3286622.13,2725794.93,0.07833665380936262
2013-02-15,2680330.4,2212413.9935,467916.4065,110,540,17,22840.2,2013,2,15,46,4,1,0,0,1,13633.0,10416.0,74873.0,0.00565,238.7,paid_search,1.039405393049242,2860640.37,2293142.09,0.06303133098831301
2013-02-16,3049060.87,2608511.0489,440549.8211,133,662,18,29480.89,2013,2,16,47,5,1,1,0,1,15360.0,12159.0,73050.0,0.00487,203.7,direct,1.039405393049242,3339909.75,2755975.45,0.08708285605621525
2013-02-17,3235600.65,2867251.1806,368349.4694,146,796,17,32313.64,2013,2,17,48,6,1,1,0,1,14662.0,10421.0,77351.0,0.00468,314.8,organic_search,1.039405393049242,3433567.61,2907659.44,0.057656345377745444
2013-02-18,4134990.96,3745059.1593,389931.8007,180,877,34,107557.68,2013,2,18,49,0,1,0,0,1,13304.0,9946.0,43820.0,0.00573,140.6,organic_search,1.039405393049242,4473211.04,3823113.82,0.07561013262633816
2013-02-19,3923620.05,3271896.9512,651723.0988,168,815,25,76492.25,2013,2,19,50,1,1,0,0,1,16231.0,11522.0,82447.0,0.00365,173.8,paid_search,1.039405393049242,4318301.23,3421155.04,0.09139732477625248
2013-02-20,2877121.38,2611798.897,265322.483,140,702,30,165342.92,2013,2,20,51,2,1,0,0,1,14347.0,11037.0,75545.0,0.00396,224.8,paid_search,1.039405393049242,3392471.04,2787089.48,0.15190981851388188
2013-02-21,3121424.57,2561766.0677,559658.5023,136,687,12,50976.840000000004,2013,2,21,52,3,1,0,0,1,14194.0,11525.0,54818.0,0.00546,118.2,organic_search,1.039405393049242,3412803.18,2676550.95,0.08537808793298192
2013-02-22,3241136.02,2819720.3821,421415.6379,150,707,17,82128.22,2013,2,22,53,4,1,0,0,1,15750.0,12758.0,61771.0,0.00439,239.1,organic_search,1.039405393049242,3535377.38,2908690.59,0.0832277090600155
2013-02-23,3729949.63,3152502.9866,577446.6434,170,868,32,91598.57,2013,2,23,54,5,1,1,0,1,14540.0,11603.0,61974.0,0.00358,189.1,organic_search,1.039405393049242,4286140.45,3439856.85,0.1297649543892105
2013-02-24,4837109.95,4199420.73,637689.22,232,1196,29,105534.77,2013,2,24,55,6,1,1,0,1,13758.0,9915.0,63623.0,0.00527,147.8,organic_search,1.039405393049242,5419232.89,4431878.1,0.10741795966624337
2013-02-25,8456950.64,7202622.9457,1254327.6943,397,2055,23,82042.56,2013,2,25,56,0,1,0,1,1,13676.0,10852.0,72244.0,0.00518,177.9,paid_search,1.039405393049242,9128225.25,7430696.94,0.07353834854151954
2013-02-26,6228311.6,5460819.4616,767492.1384,318,1592,22,49254.57,2013,2,26,57,1,1,0,0,1,15824.0,11642.0,60025.0,0.00333,169.9,social_media,1.039405393049242,6762535.71,5653323.87,0.07899760280896177
2013-02-27,5339642.76,4859753.1128,479889.6472,295,1530,15,94357.55,2013,2,27,58,2,1,0,0,1,15908.0,11989.0,72791.0,0.00323,290.3,direct,1.039405393049242,5716765.68,4880975.48,0.06596788133530776
2013-02-28,4143172.83,3517910.6562,625262.1738,205,1008,13,25508.76,2013,2,28,59,3,1,0,0,1,15284.0,11512.0,56308.0,0.00441,286.2,email_campaign,1.039405393049242,4367566.41,3573846.75,0.05137725656242513
2013-03-01,2403231.03,2198585.7007999998,204645.3292,138,700,19,116085.88,2013,3,1,60,4,1,0,0,1,20573.0,15216.0,82066.0,0.0047,125.7,organic_search,1.039405393049242,2693901.21,2256905.73,0.10789934646489882
2013-03-02,106049.13,236576.3101,-130527.1801,9,29,26,173764.81,2013,3,2,61,5,1,1,0,0,18275.0,14004.0,64834.0,0.00437,161.4,organic_search,1.039405393049242,279813.94,236576.31,0.6210012624817762
2013-03-03,1744742.49,1420994.0456,323748.4444,44,248,16,118012.06,2013,3,3,62,6,1,1,0,0,19075.0,15498.0,69465.0,0.00346,286.8,paid_search,1.039405393049242,1959484.08,1505793.8,0.10959088271847561
2013-03-04,1058383.84,948370.627,110013.213,50,211,27,138187.86000000002,2013,3,4,63,0,1,0,0,0,21760.0,16400.0,112923.0,0.00459,204.5,organic_search,1.039405393049242,1412869.43,1130489.5,0.25089762894792045
2013-03-05,2079943.33,1724053.694,355889.636,78,346,22,84785.17,2013,3,5,64,1,1,0,0,0,21169.0,15161.0,90533.0,0.00389,283.0,paid_search,1.039405393049242,2440470.72,1954056.55,0.1477286275329704
2013-03-06,3060882.43,2558826.348,502056.082,105,563,37,112003.43000000001,2013,3,6,65,2,1,0,0,0,19422.0,13780.0,66932.0,0.00558,143.8,paid_search,1.039405393049242,3247761.18,2622451.1,0.05754079183864128
2013-03-07,3740951.08,3150839.5013,590111.5787,159,814,64,219668.95,2013,3,7,66,3,1,0,0,0,20205.0,14897.0,74215.0,0.00534,308.2,referral,1.039405393049242,4017685.67,3191424.08,0.06887910422320317
2013-03-08,3444843.46,2804195.9764,640647.4836,136,657,31,134953.57,2013,3,8,67,4,1,0,0,0,21327.0,17243.0,72483.0,0.00557,127.9,paid_search,1.039405393049242,3622255.55,2838056.23,0.0489783472068943
2013-03-09,3107319.8,2473543.6156,633776.1844,114,614,15,48204.66,2013,3,9,68,5,1,1,0,0,20046.0,15758.0,91235.0,0.00377,314.3,referral,1.039405393049242,3263371.09,2560913.71,0.047819045305080535
2013-03-10,3297589.3,2772752.7221,524836.5779,126,678,18,87628.8,2013,3,10,69,6,1,1,0,0,19505.0,15320.0,104073.0,0.00354,185.0,organic_search,1.039405393049242,3510986.19,2877727.07,0.06077975772385483
2013-03-11,3061690.86,2485801.0166,575889.8434,131,662,28,77657.17,2013,3,11,70,0,1,0,0,0,21480.0,15406.0,115544.0,0.00419,296.4,direct,1.039405393049242,3242639.13,2568418.97,0.055802777535716726
2013-03-12,3499952.83,2772593.7881,727359.0419,143,687,13,57669.68,2013,3,12,71,1,1,0,0,0,16857.0,13571.0,82314.0,0.00395,179.0,referral,1.039405393049242,3660190.99,2853606.73,0.04377863352972194
2013-03-13,3926149.37,3307448.555,618700.815,173,918,44,222196.45,2013,3,13,72,2,1,0,0,0,23166.0,18652.0,76524.0,0.00413,287.0,organic_search,1.039405393049242,4335373.37,3463021.54,0.0943918701055268
2013-03-14,6519977.84,5266817.6945,1253160.1455,240,1288,34,54726.85,2013,3,14,73,3,1,0,0,0,18997.0,14391.0,77150.0,0.0056,129.7,paid_search,1.039405393049242,6692797.3,5359353.2,0.025821708361016694
2013-03-15,4910551.8,3943670.8893,966880.9107,196,1039,26,91510.34,2013,3,15,74,4,1,0,0,0,20137.0,15797.0,106673.0,0.00347,171.3,referral,1.039405393049242,5330057.69,4206775.58,0.078705694084148
2013-03-16,3383616.73,2667994.1435000002,715622.5865,131,680,33,103744.83,2013,3,16,75,5,1,1,0,0,20761.0,16647.0,90756.0,0.00464,254.5,paid_search,1.039405393049242,3591734.21,2762570.88,0.057943452335800755
2013-03-17,4102334.07,3398648.3005999997,703685.7694,168,845,27,119123.65000000001,2013,3,17,76,6,1,1,0,0,17101.0,12496.0,79841.0,0.00344,161.6,paid_search,1.039405393049242,4401297.64,3565497.63,0.06792623322788954
2013-03-18,4370257.4,3700348.8294,669908.5706,201,1077,26,83293.87,2013,3,18,77,0,1,0,0,1,22860.0,18012.0,120159.0,0.00396,174.6,social_media,1.039405393049242,4567013.37,3743618.37,0.04308197810246387
2013-03-19,4051463.4,3739862.2461,311601.1539,211,1122,30,108314.56,2013,3,19,78,1,1,0,0,1,17631.0,14247.0,85400.0,0.00525,214.5,direct,1.039405393049242,4645433.62,3929520.42,0.12786109297585876
2013-03-20,4224117.7,4147364.1475,76753.5525,237,1186,49,147925.3,2013,3,20,79,2,1,0,0,1,21762.0,16804.0,116234.0,0.00568,202.2,social_media,1.039405393049242,4992105.19,4308112.41,0.15384040615538394
2013-03-21,6479370.73,6321145.3732,158225.3568,312,1622,13,53735.06999999999,2013,3,21,80,3,1,0,0,1,22061.0,17031.0,119803.0,0.00578,171.4,organic_search,1.039405393049242,7355693.45,6496769.78,0.11913529648248185
